Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-JUNE-2025,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,9813,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5502,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3487,0,0,2,0,0,51,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17147,0,7253,423,0,0,6357,0,98,36,0,0,597,264,7553,0,0,748
MSitAE-JUNE-2025,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5785,0,0,0,0,0,867,0,0,0,0,0,0,0,812,0,0,292
MSitAE-JUNE-2025,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10773,325,7682,0,0,0,5365,0,383,0,0,0,750,377,4825,0,0,1665
MSitAE-JUNE-2025,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13369,2355,14694,0,0,0,5954,246,240,0,0,0,712,586,7737,0,0,367
MSitAE-JUNE-2025,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,15546,0,9786,0,0,0,7695,0,276,0,0,0,1251,712,3967,0,0,524
MSitAE-JUNE-2025,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5245,0,2400,0,0,0,2572,0,206,0,0,0,381,577,1704,0,0,1178
MSitAE-JUNE-2025,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11174,0,5696,285,0,153,3627,0,266,123,0,3,574,43,3631,0,0,252
MSitAE-JUNE-2025,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9127,0,0,0,0,0,2445,0,0,0,0,0,234,140,1304,0,0,27
MSitAE-JUNE-2025,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
MSitAE-JUNE-2025,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13220,0,7273,94,0,670,3509,0,140,11,0,1,1040,212,5965,0,0,820
MSitAE-JUNE-2025,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5709,0,5661,0,0,0,2897,0,617,0,0,0,702,164,2535,0,0,1238
MSitAE-JUNE-2025,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10496,45,3490,0,0,125,4268,0,106,0,0,0,83,23,3879,8,65,1416
MSitAE-JUNE-2025,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4881,295,1925,216,0,0,2178,0,0,104,0,0,351,31,1205,0,0,1005
MSitAE-JUNE-2025,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1488,0,0,0,0,0,53,0,0,0,0,0,0,0,5,562
MSitAE-JUNE-2025,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4831,0,0,0,0,0,791,0,0,0,0,0,9,2,507,0,0,219
MSitAE-JUNE-2025,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13546,0,0,245,0,0,5020,0,0,66,0,0,430,223,2873,0,0,2539
MSitAE-JUNE-2025,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9300,0,2951,169,0,1191,3208,0,94,22,0,26,622,264,3162,0,19,941
MSitAE-JUNE-2025,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12129,0,13137,0,0,0,5583,0,374,0,0,0,535,1150,2935,0,588,464
MSitAE-JUNE-2025,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21814,2124,0,0,0,0,9128,250,0,0,0,0,1207,569,6443,5,0,3325
MSitAE-JUNE-2025,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8595,0,8439,0,0,0,3738,0,109,0,0,0,81,23,2818,0,4,243
MSitAE-JUNE-2025,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8606,0,2753,1978,0,1499,3532,0,54,0,0,0,208,31,3052,0,0,507
MSitAE-JUNE-2025,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
MSitAE-JUNE-2025,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13150,0,4516,0,0,7246,4718,0,0,0,0,0,1589,0,4339,0,0,810
MSitAE-JUNE-2025,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10883,0,2669,0,0,0,5918,0,448,0,0,0,450,1334,3125,0,141,1963
MSitAE-JUNE-2025,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1289,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8665,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,12854,0,0,549,0,0,299,0,0,13,0,0,0,0,0,0
MSitAE-JUNE-2025,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3629,0,0,239,0,0,40,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5332,0,0,2551,0,0,23,0,0,4,0,0,0,0,0,0
MSitAE-JUNE-2025,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,184,0,0,2165,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,98,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,46,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,55,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,14718,0,5172,0,0,0,5721,0,0,0,0,0,603,80,4087,3,0,2474
MSitAE-JUNE-2025,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,25688,575,16341,153,1,174,8647,10,748,58,0,17,1181,1691,6243,2,106,730
MSitAE-JUNE-2025,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
MSitAE-JUNE-2025,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9482,0,4317,20,0,147,2895,0,73,7,0,0,922,55,3809,0,0,742
MSitAE-JUNE-2025,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4715,0,309,265,0,22,312,0,0,21,0,0,11,0,953,0,0,66
MSitAE-JUNE-2025,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8676,0,0,0,0,0,3681,0,0,0,0,0,697,25,2525,0,9,1958
MSitAE-JUNE-2025,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11506,0,14392,1129,0,593,5944,0,549,0,0,0,1012,452,6014,0,396,1041
MSitAE-JUNE-2025,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12342,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1467,0,0,0,0,0,109,0,0,0,0,0,0,0,116,0,10
MSitAE-JUNE-2025,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,14646,0,4740,249,0,419,5338,0,181,55,0,9,643,519,3491,0,31,1417
MSitAE-JUNE-2025,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,8040,0,685,147,0,0,2548,0,0,0,0,0,505,240,2005,0,0,280
MSitAE-JUNE-2025,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12738,0,9378,0,0,2,5173,0,210,0,0,0,283,66,3193,0,0,1676
MSitAE-JUNE-2025,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12847,0,4358,1193,0,107,4809,0,23,463,0,0,639,90,3769,0,0,1740
MSitAE-JUNE-2025,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8756,1214,7199,372,3,1351,3872,3,196,139,0,9,524,4,3426,0,0,3071
MSitAE-JUNE-2025,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8539,0,4126,555,0,0,2394,0,150,82,0,0,519,694,2744,0,0,811
MSitAE-JUNE-2025,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14177,513,8630,608,0,531,7382,0,105,298,0,4,1032,942,4921,0,0,1901
MSitAE-JUNE-2025,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12391,1313,5969,0,0,0,5555,117,190,0,0,0,70,14,1479,42,31,329
MSitAE-JUNE-2025,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6939,0,1693,0,0,0,2566,0,64,0,0,0,261,484,1028,0,0,0
MSitAE-JUNE-2025,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13020,0,7591,0,0,0,4102,0,13,0,0,0,937,248,2403,0,0,1566
MSitAE-JUNE-2025,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11007,0,4082,0,0,0,3835,0,5,0,0,0,536,297,2977,0,0,401
MSitAE-JUNE-2025,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,4643,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,6116,0,0,0,0,0,243,0,0,0,0,0,0,0,1,0,245
MSitAE-JUNE-2025,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19980,0,6091,617,0,0,5149,0,78,0,0,0,508,56,2717,0,0,321
MSitAE-JUNE-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8513,0,1907,0,0,553,3484,0,0,0,0,0,344,99,1903,0,0,278
MSitAE-JUNE-2025,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17563,736,11747,79,0,325,6835,0,196,35,0,0,1759,208,3616,0,0,1184
MSitAE-JUNE-2025,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7384,0,5202,0,0,0,3512,0,58,0,0,0,626,356,2087,0,0,665
MSitAE-JUNE-2025,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,35162,381,1864,0,0,294,14726,0,101,0,0,12,2472,1892,9933,0,0,7067
MSitAE-JUNE-2025,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9915,0,13581,0,0,0,1993,0,7,0,0,0,3,0,4250,0,11,456
MSitAE-JUNE-2025,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9261,0,0,1,0,0,3498,0,0,0,0,0,576,263,2520,0,0,2113
MSitAE-JUNE-2025,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13175,0,0,0,0,0,244,0,0,0,0,0,0,0,0,41
MSitAE-JUNE-2025,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4946,0,0,258,0,0,377,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4192,291,1567,23,0,19,1754,0,115,11,0,0,264,181,1389,0,0,66
MSitAE-JUNE-2025,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9369,1106,3297,0,0,0,2373,0,1,0,0,0,653,63,2606,0,11,1360
MSitAE-JUNE-2025,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16839,0,7673,0,0,761,6761,0,0,0,0,0,81,0,4698,0,0,2321
MSitAE-JUNE-2025,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10891,0,6055,296,0,300,4397,0,139,61,0,2,519,236,2906,0,33,491
MSitAE-JUNE-2025,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11765,1335,0,2,0,0,5029,106,0,1,0,0,363,9,3618,15,0,1551
MSitAE-JUNE-2025,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12910,0,5052,0,0,0,4521,0,0,0,0,0,252,0,1143,0,0,107
MSitAE-JUNE-2025,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4831,0,0,2,0,0,2575,0,0,0,0,0,172,259,983,0,0,185
MSitAE-JUNE-2025,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12268,1813,3750,1643,0,217,3498,0,111,294,0,37,511,0,5313,92,21,4257
MSitAE-JUNE-2025,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16654,0,3648,0,0,0,6851,0,343,0,0,0,910,1077,4596,0,0,1133
MSitAE-JUNE-2025,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8116,0,7881,0,0,778,2374,0,39,0,0,0,654,21,4276,0,0,587
MSitAE-JUNE-2025,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7886,0,1086,313,0,1174,2551,0,68,96,0,0,558,95,2861,0,59,788
MSitAE-JUNE-2025,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1624,0,0,0,0,0,20,0,0,0,0,0,0,0,34,0
MSitAE-JUNE-2025,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11836,0,3418,203,0,110,4494,0,142,44,0,2,995,476,2852,0,115,1525
MSitAE-JUNE-2025,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,2903,0,0,175,0,0,39,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12099,4052,7565,0,0,487,5345,102,353,0,0,0,676,0,3740,2,0,1094
MSitAE-JUNE-2025,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11860,2537,1911,997,227,0,3985,15,0,352,1,0,439,5,2242,0,0,431
MSitAE-JUNE-2025,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13432,0,15614,0,0,0,6122,0,213,0,0,0,451,196,6484,0,0,318
MSitAE-JUNE-2025,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22355,804,12806,0,0,0,9517,0,393,0,0,0,1435,414,6109,0,0,134
MSitAE-JUNE-2025,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10089,818,7093,0,0,0,3363,30,203,0,0,0,108,68,1956,0,0,232
MSitAE-JUNE-2025,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25985,0,8713,0,0,0,10696,0,380,0,0,0,1054,1179,6916,0,390,2091
MSitAE-JUNE-2025,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10881,0,1978,112,0,18,4160,0,298,28,0,9,472,994,2266,0,0,115
MSitAE-JUNE-2025,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7932,0,2929,0,0,149,4151,0,84,0,0,2,508,816,1964,0,0,1763
MSitAE-JUNE-2025,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784
MSitAE-JUNE-2025,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
MSitAE-JUNE-2025,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,11008,587,1990,0,0,0,4131,25,205,0,0,0,709,697,2211,0,0,762
MSitAE-JUNE-2025,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25464,1009,18454,0,0,0,11582,44,2205,0,0,0,1234,960,4113,1,35,1124
MSitAE-JUNE-2025,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,10271,953,3213,1903,0,819,3677,9,77,536,0,19,847,838,2911,0,0,2657
MSitAE-JUNE-2025,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6822,0,3174,259,0,72,3501,0,41,95,0,0,654,854,1645,0,0,131
MSitAE-JUNE-2025,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,10049,0,6470,360,0,1116,3353,0,596,76,0,0,396,454,1806,0,0,475
MSitAE-JUNE-2025,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,518,0,0,2240,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JUNE-2025,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15491,2556,0,0,0,0,5239,161,0,0,0,0,917,137,5237,9,0,1466
MSitAE-JUNE-2025,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6588,0,6045,784,0,182,3702,0,435,447,0,59,564,78,2176,0,145,212
MSitAE-JUNE-2025,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12288,1745,6292,0,0,1103,4473,89,1,0,0,0,595,48,3521,21,0,2799
TOTAL,TOTAL,TOTAL,TOTAL,1395330,50843,821993,33233,775,49407,539355,2030,25349,7516,13,546,79488,38683,395628,1389,4863,134061
